month,Azuay,Bolivar,Carchi,Cañar,Chimborazo,Cotopaxi,El Oro,Esmeraldas,Galapagos,Guayas,IMBABURA,Loja,Los Rios,Manabi,Morona Santiago,Napo,Orellana,Pastaza,Pichincha,Santa Elena,Santo Domingo de los Tsachilas,Sucumbios,Tungurahua,Zamora Chinchipe
2016-11-01,0.011597292345447598,0.009024673235793952,0.014582927974645719,0.009276976827408301,0.011567249780503589,0.012928381054309167,0.0032946453750439995,0.00890012360070222,0.00025403536674816233,0.0005308613639745465,0.028326912872217412,0.004117492585713588,0.002114993656694985,0.0006914716457849419,0.020432461992126626,0.025266117662111804,0.02342834969799305,0.01917553071474071,0.017927686263757514,5.697328949871326e-05,0.006670175085584472,0.03129587668354562,0.02717009581625123,0.008758513858422103
2016-12-01,0.03090600633310243,0.028209748216655714,0.023991044244109295,0.023911988797684476,0.026796419045854253,0.03119436895377621,0.017984517000466896,0.023028099172804642,0.0010994182952549151,0.009844730978363945,0.0402405535035052,0.018281331659051554,0.02132023159380014,0.007723556293406517,0.019032302446133246,0.02334357042644108,0.016423186168349937,0.013502941453435386,0.031108795499196425,0.0012459911568221066,0.027516795031134803,0.01694959429642027,0.03569235910557867,0.015163784353551018
2017-01-01,0.032847039172931546,0.03817197669939262,0.024913371192615674,0.02380499670256548,0.0293881401330835,0.03731253546050864,0.028217185027341204,0.04066553948007324,0.0064313292791165905,0.03634503892807073,0.0518479527802097,0.027470471934004627,0.0512871041271914,0.02631031828159946,0.027155865454280937,0.031585258389325195,0.023758928659894443,0.020105407220194025,0.042987793879261806,0.010063494935678333,0.05422248816161522,0.026037992387097985,0.04533362439084251,0.019068043896201314
2017-02-01,0.039577516477843126,0.03734154908633659,0.01671684251299626,0.027184563391416176,0.02535161483366622,0.03180350885011011,0.04276639884738219,0.023374468219740985,0.010745445121309745,0.04570026588958327,0.03588482349939684,0.044048911183417645,0.05920152156297067,0.02527828848388909,0.02271216329229223,0.023858419156484373,0.01543868535213988,0.014795147262306567,0.02848608278651398,0.02650122447671965,0.03487306874134329,0.017949810655340126,0.03546321867714763,0.0201289478299309
2017-03-01,0.055893935736796935,0.051825931628115954,0.031429800423300826,0.04531788489860382,0.03963855485608953,0.04969340844341165,0.05827394631728719,0.031831655117088666,0.01702543782781943,0.056388632711403916,0.06242112078310598,0.06197760448347749,0.06270538106112838,0.03506710455997554,0.025307804407293213,0.02675902767098807,0.018735583920933704,0.015803235908124276,0.05537978914141749,0.03059373134565931,0.04755628498150213,0.025094309626980796,0.05112971272532955,0.022292264977406592
2017-04-01,0.032100569667975136,0.057476775418014034,0.021839603260810973,0.030760079534743086,0.030063902017380816,0.03331927339398795,0.02462921853995709,0.03915905314114899,0.01578149388418936,0.03837914133786008,0.04825555764999834,0.028440863724820797,0.06727973861177634,0.019571246107297272,0.01946649305227261,0.024739649064136136,0.023678779147748148,0.017608245495418725,0.044354370186731315,0.007161855857835066,0.045949115287931636,0.022111613433867507,0.050725417638304404,0.014420148435816406
2017-05-01,0.020417050053654212,0.029742845404760125,0.01579116681773661,0.018590901754510194,0.018487561172802897,0.022670609728328593,0.017104884220128992,0.025459011906058482,0.0024585975639723756,0.021036716573369172,0.03845597829337846,0.018282845186521422,0.03276900586942565,0.014901425286359496,0.012837842126854697,0.010807806035859029,0.013195578222255708,0.00982121944772783,0.028966296946825367,0.006262785837138437,0.028633735157271183,0.014668472741620598,0.02915926819985735,0.009658599989824863
2017-06-01,0.010065271164378942,0.013951172815370023,0.012598677493834391,0.008722508643842927,0.012847247974338616,0.015638318087880118,0.004747657875919459,0.022823937161876702,0.000538375611386447,0.0066349423607942135,0.028349192886159922,0.004977838797115052,0.018997122411141043,0.00790205226346634,0.018653123985631237,0.014619932725435453,0.022992224975033615,0.02410018080495947,0.022260638468788087,0.0021631344680221234,0.02177722941094516,0.017765822570662365,0.026730076465487997,0.006212948245623682
2017-07-01,0.004846811440488216,0.005207596798336249,0.005415993885633752,0.0021661493629614695,0.006218383756883286,0.005033762447817878,0.00018234710432885642,0.007591067779629724,0.00028918048738043955,0.0024561397785921443,0.009071257650831084,0.0006738424646886962,0.01193318919583911,0.0011992555906266123,0.008097336754080087,0.008237465316142927,0.009644498687604426,0.008724492603244928,0.00572384733732144,0.00043036912396556237,0.005974672793603962,0.008966110534069734,0.017340775604326113,0.004284255532013485
2017-08-01,0.005041173438232574,0.004506549084648113,0.006905775380206922,0.0032890503792135165,0.005393234466375955,0.005002421104126002,0.0014663854457012252,0.008655943071118052,0.00032572438865577033,0.0015553805287531162,0.013929136852233697,0.0016285883958422074,0.007004679062024472,0.0009530301605388706,0.009706131098564264,0.004559603936607409,0.007845326427878427,0.00953226260840945,0.010109785725871775,0.0002205821233775672,0.005612011555563003,0.005613904058114219,0.009462079874238043,0.004835042666020879
2017-09-01,0.007774103391003834,0.0055356597803314905,0.006764879302906051,0.0029827160873674968,0.006693169613717437,0.006598450526470273,0.002836819342233088,0.008479866777168735,0.0002712621918680348,0.0013347487692842205,0.01833192257392166,0.001765690041752984,0.007979450673425108,0.001412818568937816,0.009802434631406032,0.008317767327041857,0.010619670261099022,0.009282798976737608,0.014002743865894203,0.00025987372898830433,0.006283258675976213,0.00911448728329255,0.02109074602366658,0.004597596513469837
2017-10-01,0.012678314487394007,0.017865835089863683,0.015741544567882047,0.008137706519534531,0.015797975517217486,0.01655582640890893,0.005290893499753916,0.01648689541366684,0.00040495487701576157,0.005759478936542279,0.03206459157337333,0.00536678971779229,0.0157787625806067,0.005188887629093951,0.016309886281248076,0.019949765877775468,0.019883000946209886,0.017880404689543893,0.024140963472854122,0.0023231263802280435,0.012689113776013752,0.018991279634649902,0.035035667751283736,0.007043529467462449
2017-11-01,0.021695624784317368,0.01727235707404425,0.014383458467505146,0.01761288929686761,0.022681804379783753,0.017303395336741516,0.00772761622302771,0.007014104235024812,0.0001615121944725876,0.0016508882704638903,0.02725705352602272,0.0059884725872852654,0.004820112350272006,0.0010921375927169976,0.020958572565460496,0.02486997980254566,0.02303573838139987,0.022704505932647178,0.017804617025321077,0.00030426852377730534,0.006075233848004966,0.023952205725502204,0.032958386189272736,0.010164442804584712
2017-12-01,0.020746531738103993,0.015877155527561353,0.018580515291665874,0.014212550559617367,0.015361699019909494,0.0173833557411852,0.010452344121830118,0.02356182327375196,0.000730586582699254,0.012948932675303542,0.040131710699136056,0.011508243179932428,0.03542152103114406,0.00898260274260137,0.019014219938304846,0.01784747376131351,0.020047036220948437,0.018638192439661003,0.022532236561830978,0.0028512390185508325,0.020483731251907215,0.018750236617795728,0.021714591958939607,0.008465008502655262
2018-01-01,0.02629982597556234,0.022104332199685012,0.02234606955559267,0.021595917387089665,0.023322172782026793,0.019784396093529628,0.01435450878843948,0.027824456976528356,0.0028804585475276875,0.017777002453220905,0.03389559487739729,0.017298038574880277,0.03737221527536795,0.016551363112837093,0.021828815484649475,0.022429853988394987,0.026507502522624047,0.021136104100283062,0.026751738222601407,0.004223125104769032,0.023443212968512935,0.02578824898494726,0.029586808564997766,0.01259937585848092
2018-02-01,0.02211531489441654,0.02230419989861632,0.010078844730238597,0.014106545454092909,0.016463721692492887,0.019117322855904083,0.01710744933922579,0.03036326853459522,0.016714830507551806,0.05502566283112542,0.028509509163671683,0.028187461325202678,0.06036815186714008,0.030112014953680936,0.018689759951202062,0.019084717141444135,0.016154677807546907,0.01797642450961008,0.020070900642236388,0.026368318415399546,0.03346082624333517,0.01697738867266388,0.03369893466941975,0.014497739613886586
2018-03-01,0.022054601788938376,0.02926038829786132,0.013992341332541429,0.017404985041874033,0.019336791042471,0.021394300525616923,0.014602978030396622,0.03322233803262491,0.00916166098146879,0.03188914846150869,0.03344087135167789,0.02068216751036192,0.0521522900525873,0.024135778714007294,0.020303206081221725,0.01937168686414815,0.02009039356165936,0.022239768783812466,0.027282720082480835,0.012839682490355142,0.03248930048139594,0.021559173511275904,0.03795929380917916,0.010412965054514821
2018-04-01,0.023135380659733765,0.025910782908435237,0.019498130831938732,0.015606885279156022,0.025107398281955663,0.025656511589579677,0.013529693508391184,0.024974175421811632,0.0022134292607221048,0.010597899829870997,0.047407235882875536,0.017835577125566934,0.021283968648062986,0.010721341483742477,0.020424629623333208,0.02712215286099208,0.024026970858781367,0.02353327615687949,0.03005484283531924,0.0022718483707036383,0.02002604196680472,0.027089001932606965,0.056485909838102644,0.013222782287288603
2018-05-01,0.02184847023355606,0.025161154392810914,0.01742067519627946,0.014028828781579435,0.022651190080540833,0.02035385664988759,0.013900809653907125,0.028065882860413383,0.0022557658504201586,0.018362882757236975,0.043381009935352335,0.017672288155184186,0.027568649470684194,0.012010802145426807,0.02299571982273076,0.026971659551306593,0.03507736192477543,0.03271606952929341,0.038222462995774635,0.0050946299416478715,0.02223658526336711,0.03376400217580377,0.060448197615080974,0.011626014307087325
2018-06-01,0.007756945196748622,0.007889338948476762,0.007845517579021166,0.0036254053398373128,0.010052207209054836,0.007765343999020679,0.0014453610109702616,0.014351181842663709,0.0005064146326230635,0.002393190722695094,0.019853893866768786,0.002003448404142982,0.010892623829932318,0.0021762854671661534,0.016445821863338636,0.01403610369993666,0.023681209857791673,0.02134735446079365,0.016020708726241423,0.0003624385603781477,0.011329262685172304,0.02234372800645163,0.028825902783534984,0.007729081748029181
2018-07-01,0.004696207321131799,0.0035534018155103774,0.005308143108580648,0.002004851731787302,0.005430306935955112,0.0041272390973047576,0.0008432446477158801,0.007166138339443126,0.0005407353650888936,0.0015353276806477998,0.010296457630367073,0.001394478430292278,0.00652733468718012,0.000922747681589955,0.012331298851686334,0.0073185779709704505,0.016368234839445557,0.018271215901940304,0.007090197858797972,0.0006222122763839039,0.004307277354576848,0.01235561427404612,0.01670783648040522,0.005051475345713884
2018-08-01,0.007714716705178825,0.0032744266217330843,0.005550787970511553,0.002638357530004695,0.0058982857850953755,0.0048308712082832245,0.0014564108006118752,0.006533047172851413,0.0004959353613384526,0.0012055209181843448,0.008176470659672658,0.001500120382339287,0.006912646392571766,0.0007555798161418338,0.01587620670158256,0.007533229611558009,0.019676430794697126,0.020565742893124593,0.0077572126861063595,0.0003347744037710908,0.00502675555070521,0.013854964436114163,0.014464373812175078,0.00833546412026834
2018-09-01,0.007099669909888406,0.00581253065296321,0.008103841715672513,0.003924564281979023,0.007286212813367242,0.0062297822008698656,0.0022114719447345692,0.007982545884223464,0.0009650268233775913,0.0011041590847190633,0.01581619049869734,0.0018999527502662568,0.006201248905561232,0.0008885630668303081,0.010703601226212743,0.009283598951461327,0.010522036513352742,0.009687476595582275,0.012530260388828754,0.00020792249486973046,0.005357188625217374,0.009951338114807721,0.015852438397821023,0.0042132046100294826
2018-10-01,0.017367499793355376,0.009461427170745476,0.009937192161193884,0.010883497923877468,0.014346504331229616,0.011873974952323106,0.007208087275382184,0.0035918015930955518,0.00018415975405252854,0.0004823724585482104,0.02205295508763864,0.005438525623524958,0.0018254135891856381,0.0008316607028493498,0.02332326519058617,0.02468689294105218,0.0227193877016388,0.02232058935040302,0.014545962666721824,0.0002014561553742424,0.004392731845035369,0.02221676962280886,0.02626043081089414,0.009553885629825338
2018-11-01,0.035876336879734294,0.02949833858903891,0.03004918699688753,0.02582978032331401,0.031553331919160606,0.026566355222473234,0.016953286313517477,0.02116966395364969,0.0006249804844600249,0.0023025249640808193,0.04700404279877754,0.014605592393348977,0.006485275461109809,0.002421851054377868,0.023484104206825465,0.028794591981714093,0.026454661651041475,0.024392751920015786,0.029401280546970797,0.0003724070155055504,0.01023721834552886,0.0282201418589892,0.044409323303319904,0.014707934491180697
2018-12-01,0.010951718692425345,0.022582022334955272,0.01378630385792743,0.010874467861634143,0.014659335635564454,0.01586379712952759,0.0064799941028075535,0.03229973770144732,0.0040147682809560355,0.022016009186706587,0.02595122715633837,0.008538286489950248,0.05278610142555884,0.023217706693589288,0.02140939185615003,0.018572416957138196,0.022229594486590922,0.025198748680331104,0.02467181297525155,0.006006181016775285,0.03737584574145993,0.02019457604423218,0.03285248199571348,0.006964408226286964
2019-01-01,0.02118490454665479,0.027421406501239528,0.009289460461724559,0.013858686539079939,0.01906971648077117,0.022314507889063258,0.018688211375464333,0.03101811536361413,0.01694560974866455,0.04026299574847921,0.024765749042362544,0.021690100107425347,0.05885474360884372,0.03372780136314089,0.024429949219408106,0.015400999880458155,0.0302673316963326,0.032964678294829,0.02104545389847514,0.013323334983998994,0.036786589882502434,0.024810708347199586,0.026716599364928963,0.011110146159795633
2019-02-01,0.02668145138511335,0.026891469223847417,0.01494614063886064,0.019117587935081424,0.016323852926112714,0.02212053092361434,0.02956600340149185,0.02698748081231761,0.02666325977778861,0.056302924106675506,0.03425736634202053,0.03723996111639087,0.06764890700973844,0.02510014448621077,0.02658474631959619,0.02043629076250565,0.029730619117249453,0.029833567307098706,0.025820033745513327,0.022716072614830198,0.04080984390785348,0.02943625495532531,0.04078564036855414,0.015784609216743715
2019-03-01,0.03862661191547536,0.04926214835644202,0.019554897956289174,0.034817687501937686,0.03428262392458676,0.041555456963458734,0.04199364261610595,0.03492935496272853,0.0048668036574445375,0.05874298990287035,0.04898892683381845,0.04360463630750537,0.07839473185583154,0.03148726421407547,0.02794858817614103,0.026569379790254765,0.03351599250667266,0.03257526502690308,0.04999160160248659,0.0179174445610124,0.05111535376597451,0.03346138142415025,0.05127622385439552,0.013009743528848136
2019-04-01,0.028706781957822967,0.036928997849467536,0.02170420655022151,0.021285678009487823,0.029090219082857912,0.027329995921830327,0.021901985039998427,0.031169387489154494,0.02234956216506117,0.02994396549236357,0.048987198882829826,0.02544675822637091,0.05188611420213594,0.019192272295638656,0.02796990587185168,0.023463385470891454,0.02464669279288219,0.02661963034262089,0.038773339117188124,0.005838499027715704,0.03368183617726725,0.02330215449858664,0.04825347238072737,0.015837634234778387
2019-05-01,0.010857747752840928,0.01905099324382107,0.015590053083682762,0.010309843195563786,0.013363915908273974,0.015969298229443672,0.006457292759647448,0.028746539872775576,0.00405834389134614,0.02120728600781877,0.0359973466749976,0.008995491533721426,0.03579378458834486,0.011065527613523325,0.014593068012633005,0.01619773480288306,0.023548769417632214,0.020092360630850355,0.027647349082682866,0.0030900859179799757,0.022241664671742992,0.023963088559504495,0.03028162731471096,0.006481540218399551
2019-06-01,0.007352405280772059,0.008369524472237893,0.016307748379964553,0.005598026622876029,0.009615942656101611,0.007707574733202724,0.0018829984157002916,0.020798832667445227,0.00036457804884392777,0.005785972854328109,0.017112438979913977,0.00296473209797413,0.013148707754472714,0.00514698945828692,0.0211596772703618,0.020322821286415233,0.021973729583655073,0.022134877449036403,0.014730515652282481,0.0006649967738255416,0.01371702689567721,0.02578909100360234,0.027350442892949963,0.013363007082775755
2019-07-01,0.006279564316173498,0.004380670733920048,0.016530756950030066,0.004741687263705606,0.006819716372174186,0.005782095040019019,0.0019148329096665417,0.015519406552649792,7.947317012150695e-05,0.0004480736576644267,0.009289476354392041,0.003006195088287534,0.0012461084158368752,0.0015612582524569128,0.022037752236570132,0.024444673878914074,0.021790507194444433,0.021070497997906116,0.008243134767273716,0.00014024847795956886,0.005153333085655491,0.024658217450024875,0.012252383973496667,0.017933195235603737
2019-08-01,0.005133311489230452,0.001582480677934901,0.010343614645488873,0.004325873510399997,0.005233853608536359,0.0030813148151301187,0.00037617408867399605,0.008027019109510883,9.730487714109142e-05,0.00013152748682161562,0.0060358457876390275,0.0016519524311438267,0.0005565580288901731,0.00034369062289906714,0.017468997278235164,0.0199678179739386,0.01341644181643145,0.01329052092659813,0.004232542076627022,8.122886762978603e-05,0.0031793753399426343,0.019673897235097836,0.013178610001229376,0.015196797387080426
2019-09-01,0.007049241900076897,0.006636417507165179,0.015111539636291001,0.005568482052244046,0.008441000220652774,0.008505676633405507,0.0016596285225781776,0.014080050206033527,7.467073079022535e-05,0.0013937003895161124,0.016264806436092034,0.004087495779451588,0.002897257012042345,0.0021528111516545094,0.01984162520859148,0.0189188540800861,0.012685077104959086,0.01348684507758577,0.011858572683570193,0.000612657279948324,0.013232195251432832,0.015548500885815596,0.011919976991261702,0.01615791469270071
2019-10-01,0.01692774968150089,0.011349215346441203,0.03431908844890278,0.012089132297338932,0.015215881823301717,0.017097604589970443,0.007030211599143379,0.0366825895419703,0.00010814268254880821,0.0014564149049465904,0.03156683324659764,0.013373905891102747,0.004277613726550535,0.0021005727423296745,0.029198970381410307,0.031100128072654765,0.02462570707707409,0.026610433144474078,0.024895597657752917,0.000304136796217723,0.015943477561648354,0.025154824274576895,0.021165254384249172,0.026089343606923904
2019-11-01,0.015990048457763036,0.012109856753320073,0.032864832175675165,0.012494429793167764,0.01586335564442637,0.016139879188420376,0.006845157108749742,0.027087443248173675,0.0001732621937621871,0.0012790433723920576,0.03230888398190231,0.01586723208889043,0.004318036246663166,0.003319660854499515,0.03024954188867926,0.02410403459282623,0.021109908166911332,0.025315607730068187,0.02364364545782384,0.0004153843860666955,0.020307794844834807,0.024798780958727715,0.017085434461842644,0.02836720829823087
2019-12-01,0.02082869151580834,0.018778059857052918,0.04065100949555486,0.016300192529232236,0.01787675909642344,0.021392734019768787,0.011570289583174029,0.04006316618780005,0.0002611219483384968,0.003976673730091105,0.03690635015017502,0.02466731188368788,0.012371668838719761,0.007484126449113977,0.029714991390168904,0.030015087660048095,0.024710317166851167,0.026736477197640447,0.02591891426873212,0.0008357884638788547,0.02850773880997962,0.02573385777725874,0.018075107919502943,0.034908026684283645
2020-01-01,0.017741779139805153,0.025314139903719866,0.030782998431470754,0.01577133791179012,0.015998368872773006,0.024743826567881037,0.011016817571447114,0.04004185912874416,0.0032413327840027355,0.014822031996561602,0.03315962357529946,0.016752233300170196,0.029619270051804952,0.022256863837926442,0.028767732065923354,0.027935973310119606,0.017894224737691086,0.022131042559030898,0.02727026651879404,0.0033852509051892693,0.04292140095978964,0.022092390512671683,0.020775985682956393,0.0299610743034389
2020-02-01,0.009565518767226078,0.016315363094347193,0.015178141564723852,0.011027171938927676,0.011120206807499408,0.01382048229602233,0.006765763815696536,0.014959885245068248,0.002379278687989134,0.012466510624440237,0.014686927457091567,0.007481824846937279,0.017538375055223956,0.013094543082442655,0.01687075133315426,0.013911672834712308,0.017328337333633564,0.021544100171934838,0.013106353734028495,0.008769545389512724,0.016334164188831612,0.01617082614396228,0.011597786216360347,0.012072882731192619
2020-03-01,0.00735668289449017,0.01345467392877233,0.018295563803514745,0.010467851399127974,0.01146754790989996,0.012847836426663548,0.0039789640860203425,0.016962546991750337,0.0021237327835895476,0.009293891561161127,0.020117706751572303,0.005239212541220062,0.01433882591587353,0.010110545477140324,0.013532481459899813,0.013145018406660313,0.017037042926543268,0.015830734049222823,0.014970190348472943,0.0044380889393982065,0.013696993202850925,0.019548369088937607,0.011177082434182488,0.007687935237950099
2020-04-01,0.010270000632952329,0.011722071987372637,0.02282790519600022,0.012503336517709662,0.013314999511818183,0.015369036760883581,0.005939582851073165,0.024732905199624483,0.008813590217315214,0.00990953998644174,0.01980319604844078,0.005620197766310344,0.014039146496408007,0.013372266933190472,0.018618704371025783,0.02274814668861581,0.021487418877410222,0.0218706949730095,0.01767958453200709,0.007137998709978916,0.021719242558080432,0.02000804614919257,0.012265965358143949,0.011653617437767503
2020-05-01,0.009101044011304247,0.008720591687798493,0.02698230916862789,0.01005229862658466,0.014077689110805782,0.012874848583585697,0.006518545323261399,0.028835653376192438,0.0002916803259475713,0.0057983802693297,0.02865596409623191,0.005622308356144897,0.008864594104359755,0.008666264558374204,0.016739041663105858,0.01907015266452491,0.023917843368313717,0.02125992515964362,0.01943300993635701,0.0029166925832327527,0.014183798102479583,0.021632512871214295,0.015159487353156503,0.010276330029990784
2020-06-01,0.0066264494527081205,0.0063698562014704125,0.019028844048626013,0.008466878980686071,0.012628396052815695,0.008912855128529094,0.003613125531990577,0.018679172720092146,0.0002546475396543689,0.0037043254974856855,0.017828558730336442,0.0039784220912659814,0.005889350161508509,0.0058191958424423,0.01592738436952656,0.017919628180975755,0.026361251214919727,0.019806684050507103,0.012383095228856236,0.0019528926892126463,0.008920215480923465,0.023585719396770635,0.01262496653247213,0.008272437689663821
2020-07-01,0.004779754228004787,0.003483209026111182,0.014286519450056845,0.0043436326931013385,0.006983829232988129,0.006230354164342199,0.0038641223461982747,0.010935114386143089,0.00019284426357407043,0.002199248020410115,0.010461388410856347,0.004100898127319315,0.002823434467568396,0.0030225979488184285,0.010917049548098072,0.013070494753999776,0.015312092605128195,0.013689484114380679,0.008891693450639835,0.0014904979532804113,0.004228415226085458,0.01684705369693644,0.008012127665340806,0.006779620138394889
2020-08-01,0.004631827145499953,0.003001303705117196,0.00994554592260689,0.004701351657962272,0.0061310904832787404,0.005612004204021497,0.0038190772319460766,0.006964950375639232,0.0002919327853881154,0.0023785634804486884,0.00846037216869858,0.003348910612572479,0.0026576919310998394,0.0025736763975660825,0.007239978238677132,0.008191115917066909,0.011600963938763092,0.008682052887726296,0.007322236056312889,0.0015844443479777416,0.004411142724150376,0.011661888391061602,0.006246948583523357,0.005836768904514305
2020-09-01,0.004187239694485775,0.004551244024971615,0.011916608109337038,0.004780418998123885,0.007493889871551219,0.0073760743122305164,0.0028435756169423285,0.009338234411472043,0.0002502786829743437,0.0026065860228658057,0.011812256845342808,0.0022426890928734606,0.004205095431504066,0.0034065048541080875,0.010291031440569046,0.011709646536767562,0.01584959690818601,0.01274174330777714,0.009664139136669435,0.001472537108960271,0.005746429792280119,0.014760883694759723,0.008117647791609606,0.005233577064991686
2020-10-01,0.004271758472746239,0.006221588015581243,0.013701321540082021,0.005354523689099952,0.008988658016525645,0.009398931170536256,0.002506420858038061,0.008316966509024885,0.00010583606525391006,0.003578185178942837,0.011871256610705249,0.0025699209362321403,0.005383668853759612,0.003780085818800727,0.009391891516517488,0.01320564105371832,0.012826071244063115,0.011569717769365401,0.011179786947618673,0.001967310967824191,0.00623428359230946,0.014007575987711596,0.011026106171395954,0.005125423325274318
2020-11-01,0.0029045202312713726,0.0022544743287691124,0.01588090888977375,0.003402382900850669,0.0065134771524756295,0.004339256066744355,0.001564762339434215,0.004731085341966487,0.0002588852445682256,0.0009354184382076182,0.0106286306498544,0.002264091527825625,0.001324252439315419,0.0013669109519062373,0.008771698236997192,0.013484779551774963,0.01735173317476823,0.014118856467876082,0.006466222262121484,0.0005852762000431921,0.0020208379260068196,0.02143490337196189,0.007516052134552767,0.0056054981300013166
2020-12-01,0.006250647766092815,0.007783663761269609,0.024744229631442075,0.006932755885648683,0.012548800845402195,0.01240593799128893,0.004465289863964677,0.017913732989801635,0.0016011081884001765,0.004779972161311295,0.020155987776497252,0.005475366194453807,0.007012672487430193,0.007225496282361664,0.014851498671600353,0.02058483804464905,0.02075216139154507,0.019109146386503923,0.015825452783016846,0.0028699326128082646,0.01075704613081622,0.02468580849407393,0.016519672678885933,0.00833461645050611
