datetime,ensemble_01_m^3/s,ensemble_10_m^3/s,ensemble_11_m^3/s,ensemble_12_m^3/s,ensemble_13_m^3/s,ensemble_14_m^3/s,ensemble_15_m^3/s,ensemble_16_m^3/s,ensemble_17_m^3/s,ensemble_18_m^3/s,ensemble_19_m^3/s,ensemble_02_m^3/s,ensemble_20_m^3/s,ensemble_21_m^3/s,ensemble_22_m^3/s,ensemble_23_m^3/s,ensemble_24_m^3/s,ensemble_25_m^3/s,ensemble_26_m^3/s,ensemble_27_m^3/s,ensemble_28_m^3/s,ensemble_29_m^3/s,ensemble_03_m^3/s,ensemble_30_m^3/s,ensemble_31_m^3/s,ensemble_32_m^3/s,ensemble_33_m^3/s,ensemble_34_m^3/s,ensemble_35_m^3/s,ensemble_36_m^3/s,ensemble_37_m^3/s,ensemble_38_m^3/s,ensemble_39_m^3/s,ensemble_04_m^3/s,ensemble_40_m^3/s,ensemble_41_m^3/s,ensemble_42_m^3/s,ensemble_43_m^3/s,ensemble_44_m^3/s,ensemble_45_m^3/s,ensemble_46_m^3/s,ensemble_47_m^3/s,ensemble_48_m^3/s,ensemble_49_m^3/s,ensemble_05_m^3/s,ensemble_50_m^3/s,ensemble_51_m^3/s,ensemble_52_m^3/s,ensemble_06_m^3/s,ensemble_07_m^3/s,ensemble_08_m^3/s,ensemble_09_m^3/s
2023-11-02 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.44304,,,,
2023-11-02 21:00:00+00:00,62.813477,56.959103,42.666374,55.756798,123.71277,34.16468,39.54079,160.4278,101.8877,35.79655,40.904438,94.310295,37.247444,38.89236,248.63757,107.81101,57.860134,7.8565154,126.32789,15.085959,53.602654,84.55229,48.613197,27.241642,37.8058,58.437588,97.07595,25.175823,37.987873,47.264336,38.166172,56.07788,49.47171,18.781818,52.60474,65.04508,17.096395,47.175236,57.15743,50.138813,141.33784,56.32257,39.524082,43.966404,111.21036,74.19889,43.143017,197.22041,180.80058,32.81993,32.93488,190.39357
2023-11-02 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.05165,,,,
2023-11-02 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.40884,,,,
2023-11-03 00:00:00+00:00,84.4053,69.384514,41.207176,51.13316,107.54612,34.216248,38.071808,176.44443,93.0494,65.95479,51.024055,121.39967,35.504406,36.95012,279.33353,100.79366,56.931423,16.746735,123.83108,15.081084,55.521633,94.97679,48.46461,26.608694,52.99749,65.898254,87.09853,23.777853,46.244934,43.631218,37.624424,89.897385,44.815784,18.76284,53.704918,62.745823,25.384716,52.633045,52.433395,58.37384,204.2624,52.19612,43.3312,50.647064,102.211914,65.25078,46.878082,168.57133,229.38976,33.971024,32.013187,212.27039
2023-11-03 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.4528,,,,
2023-11-03 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.6384,,,,
2023-11-03 03:00:00+00:00,111.71439,175.77402,94.473976,59.600063,99.537,34.12,35.68092,190.73735,85.153465,119.96264,72.24188,197.86208,35.28967,35.147324,310.85034,94.42435,105.33765,29.123219,111.5254,32.508053,52.83541,86.92785,65.69487,56.14626,107.29398,121.77125,113.36389,25.775873,114.5969,48.289665,44.890194,119.90523,52.57885,73.096725,54.126617,75.441734,93.72245,70.623184,48.88274,84.04301,288.8958,56.498608,44.754658,62.77375,198.15036,58.981377,87.975784,192.69342,259.21844,54.07862,42.946594,224.76874
2023-11-03 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.17467,,,,
2023-11-03 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.84453,,,,
2023-11-03 06:00:00+00:00,154.50023,276.0315,175.66539,97.70831,105.110664,54.933388,53.338665,189.8076,92.14788,148.0587,90.299774,256.2836,37.627262,33.601322,311.17355,99.238785,153.81076,30.112972,112.529686,48.112286,50.32137,92.659805,94.102394,119.01048,138.80275,159.02794,143.70694,36.57956,171.2353,76.84043,61.55264,184.39627,60.889835,123.45017,68.791595,90.08192,223.66212,77.351105,45.55781,104.19831,319.50665,62.386578,49.46494,91.84779,323.6651,87.08851,127.31306,202.92891,243.76274,71.36097,60.52352,228.91226
2023-11-03 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.5137,,,,
2023-11-03 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.55731,,,,
2023-11-03 09:00:00+00:00,187.14055,256.35962,226.10822,137.7263,107.31657,101.147255,88.19626,182.98062,104.44458,148.73244,94.22766,250.97853,39.696995,32.29062,274.8912,101.92229,149.75256,25.933739,142.74431,41.427513,46.44838,97.9666,116.006516,148.53297,119.6646,133.1537,141.23363,47.69858,153.96085,116.50073,77.75963,263.27142,58.39015,105.98465,144.54787,82.46395,283.50253,67.20398,47.741375,88.7895,295.9098,59.814846,46.7527,136.24883,328.139,120.93678,118.04162,189.50562,211.3681,65.80876,67.75965,205.2406
2023-11-03 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.92712,,,,
2023-11-03 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.66844,,,,
2023-11-03 12:00:00+00:00,206.56618,217.79007,247.84023,138.3609,106.00845,120.472946,123.30867,166.24854,99.30574,132.55646,82.441086,224.11217,42.710236,31.214037,234.01376,93.823715,138.83888,25.66721,187.32036,35.950275,42.72312,84.01177,122.923,141.33133,100.6618,111.84489,129.58932,47.832985,135.6063,136.21634,80.608315,309.0114,57.15683,89.8938,229.5096,71.27689,269.1434,59.729256,52.25396,76.089806,254.98845,55.888237,42.24475,150.65552,296.15103,112.0832,103.08938,171.25928,177.76935,60.832333,65.1301,179.60777
2023-11-03 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.69333,,,,
2023-11-03 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.94353,,,,
2023-11-03 15:00:00+00:00,192.16261,184.55363,228.94817,116.90823,101.039,104.14089,135.01819,145.4192,88.5517,112.88152,71.79868,193.68855,44.3498,30.367548,200.40776,88.87489,120.20899,26.801737,198.10858,31.569727,39.826366,72.45662,110.92369,156.60394,85.47621,94.56637,109.56603,42.489082,118.32409,140.19765,86.41343,293.36606,54.771328,75.24727,246.3317,62.26349,252.27928,55.722027,52.71426,72.675896,218.70267,52.550117,38.627552,138.18849,258.6299,94.82763,91.80695,152.24422,149.90054,55.65746,57.14081,157.2118
2023-11-03 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.81786,,,,
2023-11-03 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.88931,,,,
2023-11-03 18:00:00+00:00,162.02942,156.95566,202.93742,98.533516,87.58303,87.983185,114.80641,126.47896,76.12194,95.35595,62.993805,165.44879,41.205055,29.61006,172.6698,81.57477,101.23951,23.915174,179.17462,28.04554,36.830128,63.11413,95.73686,174.783,73.26754,80.40607,92.78018,37.633793,101.29121,132.76501,103.61197,249.21716,51.19693,63.545345,224.89262,54.974953,216.99792,51.719208,49.942646,77.7054,187.20323,49.38839,35.742664,121.03276,220.22652,80.849976,80.650764,131.40892,127.17233,49.885822,50.283566,138.4655
2023-11-03 21:00:00+00:00,137.25156,132.90582,175.97003,83.77652,75.40776,74.895424,96.40988,110.808,66.086136,81.253006,55.39134,142.22482,38.048107,28.847254,149.69742,72.11754,85.736084,20.518908,156.02321,25.168842,34.19181,55.54013,83.18696,160.33006,63.382732,69.010666,79.285355,33.674458,87.51079,115.03537,108.98957,212.51854,45.697235,54.20342,193.76831,49.0476,182.66805,46.299683,45.01163,75.3665,160.68297,46.569717,33.390526,105.9034,187.04027,69.570305,71.00437,123.227,108.56268,45.261585,44.690365,122.626396
2023-11-04 00:00:00+00:00,117.00788,113.437,149.79347,71.901634,65.6467,64.351974,81.607925,97.84446,57.973305,69.92366,49.228977,123.15987,35.406757,28.13719,130.73999,64.44289,73.3359,17.798578,134.97389,22.834215,31.987843,49.408123,72.86474,137.42175,55.3768,59.80882,68.41963,30.497684,76.39141,100.353035,100.35459,182.20389,41.181366,46.734314,167.75612,44.23437,154.6698,41.890533,40.951843,65.8402,138.82152,44.095486,31.435875,93.40623,159.95009,60.479748,63.16124,107.58604,93.333374,41.55974,40.12065,109.268684
2023-11-04 03:00:00+00:00,100.52943,97.69466,128.44269,62.346546,57.84376,55.880665,69.74852,87.17026,51.424934,60.825783,44.255913,107.55621,33.218597,27.503115,115.159904,58.2399,63.413223,15.647099,117.766815,20.97594,30.155403,44.451447,64.39937,118.59181,48.868515,52.413723,59.706173,27.980421,67.42541,88.31378,89.20061,157.29913,37.507133,40.767193,146.40361,40.31581,131.89595,38.31823,37.638462,58.06217,120.93234,41.927628,29.83012,83.123924,137.90479,53.18664,56.840065,94.86384,80.932076,38.62818,36.4026,98.07052
2023-11-04 06:00:00+00:00,87.16351,84.94952,111.07225,54.698536,51.585533,49.079235,60.24443,78.37419,46.142063,53.505844,40.210186,94.776764,31.407812,26.930683,102.37082,53.221226,55.456764,13.949562,103.706245,19.492653,28.63766,40.426594,57.465015,103.21367,43.63211,46.454235,52.731506,25.995756,60.217907,78.46721,79.95011,136.85912,34.5428,36.00475,128.84886,37.138287,113.41362,35.412746,34.928688,51.830017,106.306755,40.05216,28.492273,74.683075,119.9959,47.30332,51.756615,84.507675,70.85151,36.29206,33.39717,88.68395
2023-11-04 09:00:00+00:00,76.30805,74.626564,96.89934,48.585594,46.573235,43.58847,52.600735,71.11016,41.898853,47.61548,36.912056,84.3157,29.9034,26.393991,91.823006,49.134808,49.07331,12.613839,92.19549,18.312319,27.381891,37.171104,51.7789,90.626854,39.4018,41.645233,47.132828,24.407146,54.417343,70.3775,72.31881,120.05239,32.126423,32.214226,114.353775,34.564518,98.39896,33.048836,32.710094,46.878925,94.28718,38.434456,27.421156,67.721985,105.42463,42.54922,47.62703,76.06354,62.62325,34.42328,30.93167,80.808685
2023-11-04 12:00:00+00:00,67.46877,66.281334,85.3579,43.65823,42.54164,39.15946,46.47325,65.08195,38.45538,42.873047,34.23596,75.734436,28.672306,25.92511,83.10782,45.799065,43.949036,11.592693,82.736565,17.363472,26.312313,34.552002,47.10536,80.33576,35.937965,37.799118,42.626377,23.128689,49.724594,63.719627,66.00639,106.19199,30.132442,29.213001,102.37257,32.477497,86.19549,31.11956,30.880632,42.95399,84.374214,37.036026,26.5834,61.965298,93.51164,38.74971,44.285854,69.167564,55.873375,32.92516,28.893906,74.16262
2023-11-04 15:00:00+00:00,60.24404,59.494205,75.918785,39.680775,39.27195,35.583145,41.566734,60.004402,35.62303,39.019897,32.017185,68.62017,27.634724,25.501482,75.81662,43.029453,39.85585,10.80552,74.89505,16.550304,25.394367,32.38918,43.24268,71.90788,33.101673,34.674694,38.991104,22.119184,45.902378,58.20129,60.73048,94.705414,28.48931,26.814545,92.3405,30.756832,76.22884,29.507973,29.333431,39.82313,76.18175,35.814934,25.860628,57.21123,83.72067,35.64539,41.568592,63.484383,50.301754,31.706495,27.22836,68.492256
2023-11-04 18:00:00+00:00,54.293766,53.904484,68.09137,36.418186,36.57852,32.65782,37.576824,55.65177,33.265644,35.865635,30.174084,62.631832,26.71417,25.05997,69.591835,40.691723,36.517265,10.169343,68.31026,15.885216,24.584389,30.583212,40.01047,64.948975,30.76801,32.07327,36.04192,21.302717,42.711452,53.53663,56.24531,85.06879,27.109896,24.861107,83.766495,29.274311,68.01809,28.151968,28.022253,37.258175,69.29384,34.679775,25.157303,53.208572,75.5614,33.06989,39.26227,58.711998,45.66994,30.662586,25.801785,63.57097
2023-11-04 21:00:00+00:00,49.336334,49.279167,61.56127,33.73699,34.340466,30.237595,34.30918,51.887012,31.299217,33.263306,28.630232,57.54709,25.851871,24.601097,64.24093,38.68669,33.772003,9.646465,62.700123,15.373738,23.84112,29.047722,37.238472,59.16138,28.819016,29.93013,33.603195,20.606907,40.051758,49.552734,52.399597,76.91422,25.910591,23.258572,76.38881,28.007458,61.21404,26.985071,26.898745,35.121914,63.42863,33.59601,24.510702,49.762268,68.7126,30.93539,37.288067,54.634556,41.776535,29.75177,24.566303,59.263416
2023-11-05 00:00:00+00:00,45.224735,45.432846,56.107525,31.52059,32.501415,28.23993,31.653135,48.631794,29.658686,31.1122,27.316593,53.257397,25.092329,24.160507,59.64756,36.97277,31.573698,9.234174,57.942593,14.908388,23.172483,27.743635,34.896523,54.33768,27.189123,28.157724,31.582401,19.993572,37.863953,46.16721,49.115475,70.03469,24.87577,21.956324,70.097534,26.930431,55.58299,25.991446,25.92256,33.349625,58.445393,32.586365,23.92902,46.816444,62.98973,29.16241,35.63265,51.185036,38.502895,28.964216,23.529455,55.49924
2023-11-05 03:00:00+00:00,41.842392,42.256134,51.567326,29.712978,30.992954,26.612467,29.480618,45.86267,28.270418,29.355822,26.197712,49.658047,24.445055,23.769716,55.762634,35.533752,29.789131,8.925419,53.963676,14.519799,22.588211,26.661951,32.956593,50.31976,25.7865,26.67681,29.9487,19.518171,36.017284,43.32121,46.31614,64.28721,24.009193,20.901678,64.7599,26.014679,50.934647,25.14109,25.081861,31.897377,54.271255,31.696274,23.396364,44.32598,58.223423,27.709734,34.249275,48.290127,35.77827,28.297714,22.629793,52.230972
2023-11-05 06:00:00+00:00,39.039394,39.644123,47.79844,28.272627,29.761118,25.289698,27.703733,43.511406,27.135204,27.901,25.26418,46.641743,23.879234,23.388992,52.47539,34.314316,28.318726,8.68581,50.62837,14.230127,22.070602,25.728554,31.306585,46.986248,24.632414,25.461447,28.611563,19.138697,34.48556,40.928116,43.96067,59.487385,23.28316,20.043953,60.233055,25.241827,47.10778,24.405245,24.342226,30.71914,50.809147,30.888977,22.965643,42.22695,54.272923,26.51272,33.094833,45.84544,33.495564,27.754553,21.874048,49.433388
2023-11-05 09:00:00+00:00,36.733315,37.479584,44.66835,27.087093,28.755384,24.177073,26.277214,41.49025,26.198809,26.704336,24.48081,44.109283,23.371225,23.039518,49.651947,33.292015,27.10551,8.500336,47.77447,13.9772625,21.624136,24.952143,29.889639,44.214405,23.69625,24.476915,27.506353,18.794725,33.223766,38.909016,41.95491,55.45509,22.662258,19.355124,56.387775,24.589098,43.97519,23.793919,23.72041,29.756514,47.90011,30.17083,22.575487,40.434586,50.964222,25.516804,32.117954,43.7594,31.591133,27.312563,21.248402,47.029053
2023-11-05 12:00:00+00:00,34.808567,35.690395,42.042465,26.09057,27.905146,23.250635,25.116295,39.72988,25.391302,25.719112,23.797228,41.94391,22.92392,22.726551,47.213642,32.411026,26.127804,8.355746,45.35896,13.770628,21.230099,24.306496,28.71772,41.921814,22.904638,23.63758,26.614038,18.535742,32.165318,37.164093,40.2133,52.04251,22.122242,18.794104,53.077988,24.011545,41.358322,23.273634,23.205452,28.97013,45.402676,29.532536,22.190521,38.886936,48.168617,24.673164,31.283401,41.99254,29.99061,26.940203,20.708418,44.91034
2023-11-05 15:00:00+00:00,33.16705,34.15557,39.793175,25.237247,27.175568,22.464413,24.124645,38.166492,24.693188,24.871567,23.190762,40.067345,22.51864,22.382168,45.091595,31.632015,25.322756,8.271155,43.259167,13.568906,20.823072,23.763617,27.688124,39.9587,22.24629,22.904648,25.860462,18.311058,31.249659,35.629745,38.680023,49.098827,21.631475,18.325062,50.190063,23.503962,39.1047,22.801176,22.72829,28.280128,43.199936,28.89132,21.852453,37.5185,45.766434,23.963688,30.522984,40.436466,28.607908,26.56814,20.209398,43.01065
2023-11-05 18:00:00+00:00,31.737242,32.783463,37.81112,24.497467,26.533274,21.75742,23.263222,36.716324,24.06623,24.12285,22.643744,38.388176,22.098017,22.044859,43.157856,30.90167,24.598299,8.175911,41.357933,13.38787,20.414356,23.235565,26.741198,38.20675,21.599245,22.256254,25.174522,18.06701,30.39856,34.25295,37.26597,46.495525,21.174343,17.917948,47.616905,23.03523,37.138027,22.337881,22.227234,27.64438,41.224167,28.27047,21.50778,36.244595,43.624485,23.332325,29.796036,38.988274,27.389286,26.18841,19.729912,41.24209
2023-11-05 21:00:00+00:00,30.448479,31.562681,36.053925,23.852621,25.928902,21.117638,22.514013,35.345352,23.479498,23.438055,22.112705,36.837082,21.662148,21.675394,41.35556,30.205873,23.929525,8.073962,39.639343,13.238918,20.038437,22.692715,25.87743,36.598877,20.978722,21.661886,24.538517,17.848677,29.59474,32.97365,35.925545,44.12818,20.752802,17.535042,45.235718,22.568317,35.413864,21.89305,21.761047,27.059772,39.4212,27.638483,21.142029,35.03383,41.68927,22.739595,29.106043,37.64122,26.271608,25.813883,19.303118,39.565247
2023-11-06 00:00:00+00:00,29.317987,30.478683,34.484837,23.25642,25.365913,20.547556,21.863554,34.087925,22.936335,22.818783,21.604843,35.453125,21.27091,21.316833,39.710884,29.568243,23.360699,8.011004,38.051716,13.089497,19.6681,22.200499,25.092644,35.167473,20.440014,21.142578,23.987486,17.663082,28.850391,31.809072,34.680298,42.01627,20.342516,17.200754,43.07908,22.13778,33.912075,21.481096,21.324945,26.516659,37.788387,27.019037,20.796337,33.91464,39.947807,22.227179,28.461481,36.394897,25.277134,25.453732,18.8917,38.037117
2023-11-06 06:00:00+00:00,28.37057,29.547121,33.1494,22.755562,24.88856,20.065435,21.336184,32.949566,22.469347,22.301212,21.16323,34.25119,20.877085,20.977364,38.241863,28.96366,22.869328,7.97054,36.66867,12.930228,19.330551,21.770222,24.371656,33.95274,19.963446,20.802397,23.514252,17.448126,28.192066,30.761251,33.58517,40.20105,19.970602,16.9161,41.19504,21.828724,32.63931,21.10577,20.911894,26.0659,36.399467,26.451479,20.431047,32.911392,38.44796,21.75561,27.86159,35.29693,24.422003,25.121916,18.498014,36.655907
2023-11-06 12:00:00+00:00,26.74864,27.972075,30.881134,21.897192,24.090395,19.250202,20.438265,30.99469,21.654968,21.444246,20.382265,32.186386,20.246967,20.34539,63.770897,27.934755,22.073864,7.91088,34.302635,12.698621,18.71317,21.020899,23.153524,31.92155,19.15657,20.694021,22.715708,17.115913,27.072073,28.98661,31.701279,37.133045,19.336752,16.458603,37.98929,23.098358,30.50827,20.431143,20.196669,25.260067,34.00588,25.454319,19.785986,31.176046,35.88323,20.941668,26.856552,33.40345,22.977184,24.549,17.8534,34.266514
2023-11-06 18:00:00+00:00,25.481426,26.708391,29.053802,21.178246,23.4089,18.574017,19.703451,29.380754,20.94248,20.732561,19.723598,30.490887,19.67807,19.772322,113.10563,27.031485,21.430752,7.8560596,32.356396,12.51924,18.134926,20.38517,22.147066,30.261105,18.467106,20.31208,22.083805,16.832209,26.111935,27.51901,30.107052,34.671394,18.77286,16.087244,35.364094,23.892809,28.821432,19.825417,19.565609,24.551275,31.979948,24.533163,19.222038,29.694168,33.79828,20.273294,25.962667,31.766521,21.808258,24.015615,17.296165,32.235752
2023-11-07 00:00:00+00:00,24.35405,25.548365,27.452969,20.494726,22.710123,17.932669,19.034782,27.939056,20.267073,20.031807,19.070433,28.923368,19.050945,19.190083,115.69442,26.135788,20.773598,7.8038363,30.588673,12.296902,17.583334,19.75931,21.225317,28.7385,17.801245,19.308678,21.479424,16.516724,25.161207,26.14754,28.591465,32.478573,18.218355,15.710714,33.078266,22.458712,27.339428,19.228907,18.892435,23.841959,30.13714,23.59034,18.638008,28.288895,31.92579,19.660072,25.037918,30.19877,20.785759,23.422583,16.716038,30.389133
2023-11-07 06:00:00+00:00,23.355341,24.527987,26.108011,19.883642,22.079355,17.365877,18.460032,26.653862,19.655123,19.404394,18.460093,27.55974,18.477028,18.60402,84.09517,25.311644,20.221025,7.7257323,29.041574,12.085536,17.067526,19.228203,20.41325,27.436083,17.219254,18.510366,20.935312,16.236387,24.267742,24.94147,27.251534,30.61363,17.710228,15.373399,31.116928,21.095385,26.061,18.67091,18.2888,23.192564,28.580404,22.747948,18.065075,27.018951,30.308884,19.068373,24.197588,28.805752,19.913551,22.827486,16.167435,28.785416
2023-11-07 12:00:00+00:00,22.573599,23.714352,25.009314,19.383972,21.571852,16.909151,17.997309,25.55086,19.149971,18.875393,17.957586,30.239737,17.981115,18.12087,63.74863,24.601295,19.784603,7.6898303,27.798544,11.926049,16.619993,18.780422,19.705708,26.403963,16.726362,17.90322,20.48423,15.996386,23.528448,23.95499,26.304869,29.12015,17.273794,15.099673,29.481619,27.511353,25.042496,18.191467,17.79802,22.651716,27.309118,22.01504,17.603407,25.972597,28.98353,18.57015,23.466211,27.668428,19.205873,22.34621,15.742521,27.438663
2023-11-07 18:00:00+00:00,21.86339,22.945227,24.051422,18.91425,21.096205,16.507376,17.571041,24.57599,18.659054,18.399208,17.447744,37.2086,17.499977,17.65261,66.02937,23.9565,19.307104,7.673527,26.666304,11.758324,16.183037,18.304314,19.077951,25.471092,16.270403,17.363901,20.042696,15.736088,22.837917,23.055738,25.427263,27.764072,19.106104,34.658546,28.08021,36.3473,24.14462,17.722832,17.322542,22.125896,26.139614,21.326658,17.149887,25.035448,27.755903,18.097313,22.784645,26.598478,18.572521,21.933527,15.37209,26.410995
2023-11-08 00:00:00+00:00,21.14723,22.144997,23.130127,18.417513,20.555395,16.067522,17.130112,23.620596,18.109497,17.889614,16.923311,37.50234,16.99305,17.139887,66.26972,23.24329,18.809471,7.6069846,25.535532,11.588269,15.685236,17.877993,18.485474,24.486814,15.816138,16.809631,19.633194,15.444022,22.083984,22.167892,24.505245,26.456972,20.124086,76.75893,26.7136,35.045746,23.23027,17.21036,16.807049,21.554604,25.01979,20.634836,16.621504,24.082561,26.55864,17.610983,22.076332,25.540022,17.921642,21.418146,14.933125,43.77637
2023-11-08 06:00:00+00:00,20.47767,21.417963,22.281305,17.94381,20.019915,15.606482,16.67722,23.65771,17.608175,17.405653,16.447218,32.097576,16.501455,16.675346,51.74622,22.559036,18.355194,7.556634,24.525017,11.408361,15.245749,18.667994,17.898823,23.579853,15.39079,16.31813,21.729576,15.150104,21.3787,21.346643,23.745546,25.288418,18.557121,106.55037,25.480564,29.108673,22.393568,16.741034,16.302088,20.992172,23.998844,19.956362,16.153027,23.197802,25.479202,17.15923,21.516108,24.601336,17.305067,20.934605,14.516829,83.44005
2023-11-08 12:00:00+00:00,19.963682,20.808577,21.577354,17.54518,19.583942,15.226099,16.302776,84.51468,17.189562,17.002846,16.04496,28.491693,16.111305,16.277332,42.318756,22.0005,17.988152,7.498851,23.657549,11.235107,14.899874,36.532173,24.016508,22.83055,14.99642,15.924715,23.64241,14.91594,22.725311,20.65212,23.017902,24.2872,28.185263,95.64379,24.438753,24.818184,21.700996,16.369047,15.879107,20.676386,23.101393,20.405447,15.743197,22.43066,24.562967,16.75985,21.958448,24.37695,16.810146,39.897697,14.147239,125.366455
2023-11-08 18:00:00+00:00,19.64557,20.26119,20.944103,17.32755,19.176525,15.017677,16.33219,122.61827,17.106731,16.817581,15.652691,26.055527,15.969981,15.861999,36.09573,29.482178,17.62381,7.4385633,22.934845,11.110845,16.76049,78.96968,27.851349,22.14076,14.752979,15.557804,38.212013,14.799504,24.620312,20.150751,22.33556,23.387379,38.245518,75.11212,23.47016,22.094677,21.037563,17.518515,15.502983,22.376904,22.2611,21.623034,15.358227,21.704845,23.716793,16.399267,21.996311,24.077724,16.360258,75.07614,13.798174,123.44622
2023-11-09 00:00:00+00:00,32.194626,19.72094,20.286324,17.063496,18.762987,14.81643,16.252693,89.369804,16.989233,16.652338,15.499035,24.268225,15.74935,15.410748,34.358265,33.835464,17.181349,7.365465,22.552172,10.949079,18.334467,88.700165,29.41736,22.878084,14.826153,15.138871,53.40375,14.725028,23.792133,19.65189,21.702358,22.506475,34.111767,62.080772,22.502014,20.229134,20.325338,19.274712,19.75097,23.12383,21.41382,21.302309,14.950951,20.952003,22.989454,15.992655,20.999514,23.139717,15.868678,78.05481,13.456163,88.862785
2023-11-09 06:00:00+00:00,39.123222,24.542692,19.658718,16.638485,18.359665,14.492638,15.7917795,64.14894,16.541065,18.369267,15.258368,22.867714,15.359465,15.003503,32.884216,28.941729,16.77757,7.2806644,22.540264,10.775706,17.166876,63.51596,53.440174,24.287945,14.609451,14.788334,48.517723,14.538353,21.93348,20.63864,21.071003,21.701859,26.97193,46.46038,21.625221,18.830702,19.676493,18.837803,22.355198,21.586754,20.633669,20.4558,14.515858,20.251888,24.812447,15.594031,20.146564,22.263353,15.4166355,57.353554,13.121015,65.34063
2023-11-09 12:00:00+00:00,33.0242,30.968376,19.146265,16.251842,18.027205,14.17788,15.395184,47.987724,16.109169,96.54346,14.875568,21.826878,15.414763,14.663505,29.468998,25.449745,16.451319,7.2049375,27.146513,10.644955,15.752001,46.264545,62.91755,32.515144,14.078366,14.637087,38.595207,15.244024,20.625448,35.899117,20.509113,21.004282,22.33906,36.063236,21.92368,17.85168,20.069933,17.309431,19.621145,20.456509,19.955523,22.677893,14.170526,20.169792,25.752045,18.611265,19.471375,21.55238,15.007028,44.19678,12.799828,57.61874
2023-11-09 18:00:00+00:00,28.968147,29.91749,18.934122,15.986147,17.672514,13.912839,15.074334,37.602665,16.898314,139.99034,16.386288,21.029055,19.073513,14.331633,27.17805,23.244518,22.546421,7.16095,33.15399,10.546343,14.827377,35.264107,46.66791,44.64151,13.72955,15.409758,31.845757,17.391712,19.641708,64.00741,23.480804,20.33395,19.3191,29.454775,21.955635,17.166857,27.276627,16.727453,20.809715,19.601824,19.281128,27.687712,13.854394,26.82948,23.858,22.222527,19.402937,20.925482,14.628187,36.06173,12.512823,56.064316
2023-11-10 00:00:00+00:00,24.666306,28.723955,18.626122,15.704571,17.247698,13.622337,14.748631,30.808197,17.239475,95.20355,17.906685,20.31883,24.073027,21.677866,25.525673,37.990585,26.518795,7.1019993,50.044323,10.410403,14.155627,28.139597,35.444813,43.505474,17.110846,15.768589,26.978703,17.722816,25.565905,73.28358,31.449507,19.633451,31.930513,28.01737,28.004185,36.684296,30.524542,16.241825,21.264168,18.871668,18.59562,29.931313,13.479799,49.452515,22.48783,30.10324,19.14843,20.273321,19.105238,33.173443,12.422494,47.91809
2023-11-10 06:00:00+00:00,21.76803,43.310776,18.112638,15.362608,17.08528,13.342565,14.407872,26.319801,16.28213,66.052475,17.069332,19.690111,23.440746,25.920076,24.2721,46.11679,22.914751,7.01096,55.75323,10.253173,57.531574,23.487186,28.02322,41.05391,25.59851,15.335918,23.512161,42.09681,28.779179,67.19468,32.92832,18.969843,38.945747,30.404108,31.131914,70.76707,30.597254,15.404187,18.398548,18.26871,17.96429,33.22045,13.142442,56.12328,21.393837,48.38028,18.395882,,21.528383,30.892403,12.363193,43.1066
2023-11-10 12:00:00+00:00,19.763292,58.291687,17.792618,15.055653,16.858849,13.919922,14.154654,24.206667,17.981464,47.3888,15.677079,19.165714,19.818624,25.334864,39.12158,37.668335,19.987207,6.9309525,42.218723,10.125075,96.352585,20.475113,23.24922,39.17644,38.75378,27.871365,21.279856,76.472206,51.14484,89.06555,47.972523,19.407774,29.640648,35.301407,26.231934,72.227486,34.990864,14.775399,16.444798,24.04236,17.559813,41.407646,12.856528,49.969166,20.34194,76.28619,18.437912,,18.468214,27.220022,14.295906,39.765896
