datetime,streamflow_m^3/s
1980-03-12 00:00:00+00:00,3420.195
1980-03-13 00:00:00+00:00,3400.9343
1980-03-14 00:00:00+00:00,3108.2908
1980-03-15 00:00:00+00:00,2961.267
1980-03-16 00:00:00+00:00,3010.7803
1980-03-17 00:00:00+00:00,3122.6348
1980-03-18 00:00:00+00:00,3149.5398
1980-03-19 00:00:00+00:00,3156.0237
1980-03-20 00:00:00+00:00,3302.8005
1980-03-21 00:00:00+00:00,3439.1147
1980-03-22 00:00:00+00:00,3344.2866
1980-03-23 00:00:00+00:00,3185.1226
1980-03-24 00:00:00+00:00,3102.3142
1980-03-25 00:00:00+00:00,3031.7793
1980-03-26 00:00:00+00:00,2894.204
1980-03-27 00:00:00+00:00,2679.2046
1980-03-28 00:00:00+00:00,2434.9082
1980-03-29 00:00:00+00:00,2227.3274
1980-03-30 00:00:00+00:00,2132.1086
1980-03-31 00:00:00+00:00,2183.636
1980-04-01 00:00:00+00:00,2387.5818
1980-04-02 00:00:00+00:00,2580.2942
1980-04-03 00:00:00+00:00,2746.7656
1980-04-04 00:00:00+00:00,2901.7947
1980-04-05 00:00:00+00:00,2871.3389
1980-04-06 00:00:00+00:00,2650.3123
1980-04-07 00:00:00+00:00,2502.606
1980-04-08 00:00:00+00:00,2582.986
1980-04-09 00:00:00+00:00,2790.0027
1980-04-10 00:00:00+00:00,2859.6426
1980-04-11 00:00:00+00:00,2675.7676
1980-04-12 00:00:00+00:00,2392.3086
1980-04-13 00:00:00+00:00,2239.148
1980-04-14 00:00:00+00:00,2337.8389
1980-04-15 00:00:00+00:00,2663.3042
1980-04-16 00:00:00+00:00,2901.7346
1980-04-17 00:00:00+00:00,2976.8086
1980-04-18 00:00:00+00:00,3138.0642
1980-04-19 00:00:00+00:00,3566.1724
1980-04-20 00:00:00+00:00,4154.6455
1980-04-21 00:00:00+00:00,4534.105
1980-04-22 00:00:00+00:00,4594.637
1980-04-23 00:00:00+00:00,4667.641
1980-04-24 00:00:00+00:00,4857.943
1980-04-25 00:00:00+00:00,4916.1763
1980-04-26 00:00:00+00:00,4757.0366
1980-04-27 00:00:00+00:00,4445.2817
1980-04-28 00:00:00+00:00,4074.7344
1980-04-29 00:00:00+00:00,3754.084
1980-04-30 00:00:00+00:00,3538.7107
1980-05-01 00:00:00+00:00,3459.553
1980-05-02 00:00:00+00:00,3461.3813
1980-05-03 00:00:00+00:00,3364.2874
1980-05-04 00:00:00+00:00,3164.4897
1980-05-05 00:00:00+00:00,2986.4463
1980-05-06 00:00:00+00:00,2956.692
1980-05-07 00:00:00+00:00,2945.3247
1980-05-08 00:00:00+00:00,2945.0762
1980-05-09 00:00:00+00:00,2969.2263
1980-05-10 00:00:00+00:00,2992.2017
1980-05-11 00:00:00+00:00,2936.937
1980-05-12 00:00:00+00:00,2821.3025
1980-05-13 00:00:00+00:00,2704.9844
1980-05-14 00:00:00+00:00,2659.129
1980-05-15 00:00:00+00:00,2622.1338
1980-05-16 00:00:00+00:00,2505.53
1980-05-17 00:00:00+00:00,2329.477
1980-05-18 00:00:00+00:00,2171.1313
1980-05-19 00:00:00+00:00,2083.2832
1980-05-20 00:00:00+00:00,2085.5645
1980-05-21 00:00:00+00:00,2099.2139
1980-05-22 00:00:00+00:00,2040.7455
1980-05-23 00:00:00+00:00,1927.0488
1980-05-24 00:00:00+00:00,1823.5261
1980-05-25 00:00:00+00:00,1768.8105
1980-05-26 00:00:00+00:00,1731.858
1980-05-27 00:00:00+00:00,1675.2605
1980-05-28 00:00:00+00:00,1605.539
1980-05-29 00:00:00+00:00,1540.7932
1980-05-30 00:00:00+00:00,1490.0453
1980-05-31 00:00:00+00:00,1452.9996
1980-06-01 00:00:00+00:00,1423.4988
1980-06-02 00:00:00+00:00,1399.7623
1980-06-03 00:00:00+00:00,1380.83
1980-06-04 00:00:00+00:00,1350.4613
1980-06-05 00:00:00+00:00,1304.9198
1980-06-06 00:00:00+00:00,1257.3694
1980-06-07 00:00:00+00:00,1214.2983
1980-06-08 00:00:00+00:00,1174.8429
1980-06-09 00:00:00+00:00,1139.2445
1980-06-10 00:00:00+00:00,1107.2457
1980-06-11 00:00:00+00:00,1077.717
1980-06-12 00:00:00+00:00,1050.7866
1980-06-13 00:00:00+00:00,1026.9536
1980-06-14 00:00:00+00:00,1005.6848
1980-06-15 00:00:00+00:00,985.88214
1980-06-16 00:00:00+00:00,965.98004
1980-06-17 00:00:00+00:00,943.1103
1980-06-18 00:00:00+00:00,917.8446
1980-06-19 00:00:00+00:00,892.8741
1980-06-20 00:00:00+00:00,869.62537
1980-06-21 00:00:00+00:00,848.33636
1980-06-22 00:00:00+00:00,827.7007
1980-06-23 00:00:00+00:00,806.9996
1980-06-24 00:00:00+00:00,787.0063
1980-06-25 00:00:00+00:00,768.27783
1980-06-26 00:00:00+00:00,750.4617
1980-06-27 00:00:00+00:00,733.3088
1980-06-28 00:00:00+00:00,716.9382
1980-06-29 00:00:00+00:00,701.33777
1980-06-30 00:00:00+00:00,686.30035
1980-07-01 00:00:00+00:00,671.86676
1980-07-02 00:00:00+00:00,658.1704
1980-07-03 00:00:00+00:00,644.994
1980-07-04 00:00:00+00:00,632.7966
1980-07-05 00:00:00+00:00,622.0032
1980-07-06 00:00:00+00:00,612.98773
1980-07-07 00:00:00+00:00,603.1531
1980-07-08 00:00:00+00:00,591.1039
1980-07-09 00:00:00+00:00,578.00085
1980-07-10 00:00:00+00:00,565.90234
1980-07-11 00:00:00+00:00,556.34937
1980-07-12 00:00:00+00:00,547.55853
1980-07-13 00:00:00+00:00,538.0771
1980-07-14 00:00:00+00:00,527.2159
1980-07-15 00:00:00+00:00,514.98944
1980-07-16 00:00:00+00:00,502.86813
1980-07-17 00:00:00+00:00,492.09497
1980-07-18 00:00:00+00:00,482.75278
1980-07-19 00:00:00+00:00,474.86652
1980-07-20 00:00:00+00:00,467.46695
1980-07-21 00:00:00+00:00,458.56503
1980-07-22 00:00:00+00:00,448.1516
1980-07-23 00:00:00+00:00,438.11026
1980-07-24 00:00:00+00:00,429.65887
1980-07-25 00:00:00+00:00,422.23666
1980-07-26 00:00:00+00:00,416.46185
1980-07-27 00:00:00+00:00,415.69135
1980-07-28 00:00:00+00:00,416.81458
1980-07-29 00:00:00+00:00,415.50443
1980-07-30 00:00:00+00:00,407.44986
1980-07-31 00:00:00+00:00,393.13455
1980-08-01 00:00:00+00:00,379.1531
1980-08-02 00:00:00+00:00,368.53397
1980-08-03 00:00:00+00:00,360.3699
1980-08-04 00:00:00+00:00,354.04416
1980-08-05 00:00:00+00:00,348.32065
1980-08-06 00:00:00+00:00,341.96503
1980-08-07 00:00:00+00:00,334.4688
1980-08-08 00:00:00+00:00,326.4491
1980-08-09 00:00:00+00:00,319.13452
1980-08-10 00:00:00+00:00,313.063
1980-08-11 00:00:00+00:00,307.89944
1980-08-12 00:00:00+00:00,304.87982
1980-08-13 00:00:00+00:00,305.1938
1980-08-14 00:00:00+00:00,306.4968
1980-08-15 00:00:00+00:00,304.07858
1980-08-16 00:00:00+00:00,297.22424
1980-08-17 00:00:00+00:00,288.73444
1980-08-18 00:00:00+00:00,281.01807
1980-08-19 00:00:00+00:00,274.74905
1980-08-20 00:00:00+00:00,270.35852
1980-08-21 00:00:00+00:00,267.9687
1980-08-22 00:00:00+00:00,264.9893
1980-08-23 00:00:00+00:00,259.02115
1980-08-24 00:00:00+00:00,252.24962
1980-08-25 00:00:00+00:00,249.89897
1980-08-26 00:00:00+00:00,252.37114
1980-08-27 00:00:00+00:00,252.75148
1980-08-28 00:00:00+00:00,247.97246
1980-08-29 00:00:00+00:00,241.1739
1980-08-30 00:00:00+00:00,234.87149
1980-08-31 00:00:00+00:00,228.42104
1980-09-01 00:00:00+00:00,222.19254
1980-09-02 00:00:00+00:00,218.69229
1980-09-03 00:00:00+00:00,217.96532
1980-09-04 00:00:00+00:00,217.8261
1980-09-05 00:00:00+00:00,216.72437
1980-09-06 00:00:00+00:00,212.17302
1980-09-07 00:00:00+00:00,204.9696
1980-09-08 00:00:00+00:00,198.28903
1980-09-09 00:00:00+00:00,193.79903
1980-09-10 00:00:00+00:00,190.64653
1980-09-11 00:00:00+00:00,186.78423
1980-09-12 00:00:00+00:00,182.12291
1980-09-13 00:00:00+00:00,178.20305
